customer_id,first_name,last_name,age,gender,city,account_type,account_balance,date_of_account_opening,last_txn_date,txn_count,ref_date,days_since_last_txn,is_dormant,account_age_days,age_group
2517,Donna,Williams,57,OTHER,Portland,Savings,4196.47,2003-05-19,2023-07-16,1,2023-12-31,168,1,7531,46-60
2518,Thomas,Thompson,43,OTHER,Oklahoma City,Current,9491.66,2000-01-10,2023-08-18,1,2023-12-31,135,1,8756,36-45
2519,Andrew,Lewis,31,M,Charlotte,Savings,1772.8,2013-10-27,2023-04-10,1,2023-12-31,265,1,3717,26-35
2520,Kimberly,King,42,F,Portland,Current,459.1,2009-10-11,2023-04-04,1,2023-12-31,271,1,5194,36-45
2521,Daniel,Allen,43,OTHER,Louisville,Current,1873.49,2019-12-13,2023-03-04,1,2023-12-31,302,1,1479,36-45
2522,Ashley,Green,64,M,Boston,Savings,6866.19,2010-02-19,2023-11-30,1,2023-12-31,31,0,5063,60+
2523,Linda,Green,42,M,Tucson,Current,7910.56,2016-09-13,2023-07-13,1,2023-12-31,171,1,2665,36-45
2524,Lisa,Thompson,42,F,Columbus,Current,7196.59,2021-04-05,2023-10-11,1,2023-12-31,81,0,1000,36-45
2525,Amanda,Miller,44,F,San Diego,Current,4256.68,2002-02-16,2023-10-04,1,2023-12-31,88,0,7988,36-45
2526,Margaret,Williams,60,M,Columbus,Savings,9678.98,2015-01-30,2023-07-26,1,2023-12-31,158,1,3257,46-60
2527,Robert,Young,29,F,New York,Savings,4498.59,2012-04-02,2023-12-30,1,2023-12-31,1,0,4290,26-35
2528,Richard,Walker,37,OTHER,Indianapolis,Savings,9814.92,2006-07-07,2023-03-28,1,2023-12-31,278,1,6386,36-45
2529,Mark,Moore,33,OTHER,Seattle,Current,9189.35,2009-12-19,2023-05-18,1,2023-12-31,227,1,5125,26-35
2530,Donald,Nelson,42,M,San Antonio,Savings,4130.73,2022-11-17,2023-01-26,1,2023-12-31,339,1,409,36-45
2531,Timothy,Miller,44,M,Charlotte,Current,1693.99,2007-12-07,2023-10-17,1,2023-12-31,75,0,5868,36-45
2532,Jessica,Green,69,F,Las Vegas,Savings,989.39,2008-12-11,2023-09-15,1,2023-12-31,107,1,5498,60+
2533,Carol,Smith,35,OTHER,San Jose,Savings,5361.6,2016-09-19,2023-06-21,1,2023-12-31,193,1,2659,26-35
2534,Ashley,Wilson,27,F,Dallas,Savings,7655.76,2011-11-13,2023-08-27,1,2023-12-31,126,1,4431,26-35
2535,Jessica,Young,68,M,Charlotte,Savings,1842.87,2011-03-13,2023-02-12,1,2023-12-31,322,1,4676,60+
2536,Barbara,Garcia,67,M,Sacramento,Current,3250.29,2005-10-18,2023-11-04,1,2023-12-31,57,0,6648,60+
2537,Thomas,Hill,47,M,Las Vegas,Savings,6342.26,2011-04-07,2023-04-20,1,2023-12-31,255,1,4651,46-60
2538,Jessica,Martinez,18,M,Tucson,Current,4662.6,2006-04-04,2023-05-27,1,2023-12-31,218,1,6480,<25
2539,Barbara,Miller,21,M,Indianapolis,Savings,6078.29,2013-09-15,2023-05-03,1,2023-12-31,242,1,3759,<25
2540,Linda,Sanchez,40,M,San Diego,Current,6796.04,2009-06-06,2023-11-01,1,2023-12-31,60,0,5321,36-45
2541,Sarah,King,24,F,Memphis,Current,3868.88,2020-10-05,2023-08-27,1,2023-12-31,126,1,1182,<25
2542,Michael,Robinson,47,F,El Paso,Savings,7881.07,2005-10-18,2023-07-10,1,2023-12-31,174,1,6648,46-60
2543,Jessica,Scott,43,F,Milwaukee,Current,7058.36,2000-07-16,2023-04-26,1,2023-12-31,249,1,8568,36-45
2544,Ashley,Lee,18,OTHER,Omaha,Current,6906.78,2009-02-15,2023-06-06,1,2023-12-31,208,1,5432,<25
2545,Brian,Taylor,46,F,Columbus,Savings,1579.89,2000-07-12,2023-11-28,1,2023-12-31,33,0,8572,46-60
2546,Daniel,Allen,42,M,Baltimore,Savings,4794.93,2020-12-01,2023-07-26,1,2023-12-31,158,1,1125,36-45
2547,Betty,Martinez,57,F,Colorado Springs,Savings,5814.01,2000-05-11,2023-02-22,1,2023-12-31,312,1,8634,46-60
2548,Michelle,Campbell,43,F,Portland,Current,2341.22,2017-11-05,2023-04-08,1,2023-12-31,267,1,2247,36-45
2549,Robert,Adams,34,OTHER,Indianapolis,Savings,7609.81,2002-02-05,2023-01-28,1,2023-12-31,337,1,7999,26-35
2550,Sarah,Lopez,48,M,Philadelphia,Savings,1298.7,2006-08-15,2023-08-01,1,2023-12-31,152,1,6347,46-60
2551,Michelle,Thomas,25,OTHER,Tucson,Current,1583.59,2015-03-22,2023-05-25,1,2023-12-31,220,1,3206,<25
2552,Amanda,Green,22,OTHER,Seattle,Savings,4191.86,2016-05-24,2023-09-02,1,2023-12-31,120,1,2777,<25
2553,James,Young,18,OTHER,Indianapolis,Savings,1439.91,2020-01-05,2023-09-05,1,2023-12-31,117,1,1456,<25
2554,Ashley,Anderson,32,F,Fort Worth,Current,215.28,2021-04-30,2023-12-04,1,2023-12-31,27,0,975,26-35
2555,Charles,Clark,53,M,Oklahoma City,Savings,4172.88,2015-03-20,2023-01-24,1,2023-12-31,341,1,3208,46-60
2556,Sarah,Ramirez,24,M,Omaha,Current,6520.67,2015-04-17,2023-09-10,1,2023-12-31,112,1,3180,<25
2557,Jennifer,Taylor,63,OTHER,Memphis,Savings,5001.87,2019-06-07,2023-12-10,1,2023-12-31,21,0,1668,60+
2558,Lisa,Rivera,61,M,Baltimore,Current,616.58,2022-01-08,2023-11-28,1,2023-12-31,33,0,722,60+
2559,Karen,Roberts,44,M,Detroit,Current,2401.41,2019-06-23,2023-02-05,1,2023-12-31,329,1,1652,36-45
2560,Linda,Johnson,52,OTHER,Washington,Savings,5291.05,2012-10-04,2023-07-16,1,2023-12-31,168,1,4105,46-60
2561,Joshua,Scott,44,F,Tucson,Savings,7407.12,2015-11-21,2023-07-03,1,2023-12-31,181,1,2962,36-45
2562,Emily,Roberts,37,OTHER,Colorado Springs,Current,7959.78,2020-08-29,2023-03-08,1,2023-12-31,298,1,1219,36-45
2563,Steven,Miller,35,OTHER,Memphis,Current,5241.75,2012-06-12,2023-02-02,1,2023-12-31,332,1,4219,26-35
2564,Jessica,Gonzalez,57,F,Washington,Current,6496.66,2001-05-01,2023-06-16,1,2023-12-31,198,1,8279,46-60
2565,Barbara,Anderson,19,F,San Jose,Savings,9043.83,2022-05-14,2023-12-06,1,2023-12-31,25,0,596,<25
2566,Donna,Harris,47,F,Dallas,Current,745.47,2006-03-11,2023-07-05,1,2023-12-31,179,1,6504,46-60
2567,Kimberly,Thompson,55,F,Las Vegas,Current,1081.81,2016-11-22,2023-01-12,1,2023-12-31,353,1,2595,46-60
2568,Susan,Perez,47,OTHER,Charlotte,Savings,4632.81,2019-01-24,2023-09-02,1,2023-12-31,120,1,1802,46-60
2569,Margaret,Sanchez,24,F,Mesa,Savings,6136.37,2011-05-27,2023-03-25,1,2023-12-31,281,1,4601,<25
2570,Steven,Allen,56,M,San Jose,Current,145.88,2006-02-19,2023-12-03,1,2023-12-31,28,0,6524,46-60
2571,Daniel,Hernandez,30,OTHER,Portland,Current,4580.23,2001-07-10,2023-02-12,1,2023-12-31,322,1,8209,26-35
2572,Stephanie,Martinez,50,OTHER,Atlanta,Current,1810.33,2004-07-13,2023-04-17,1,2023-12-31,258,1,7110,46-60
2573,Brian,Harris,57,F,San Antonio,Savings,6486.54,2002-08-24,2023-01-13,1,2023-12-31,352,1,7799,46-60
2574,Mary,Torres,47,F,San Diego,Savings,2750.58,2015-12-19,2023-12-05,1,2023-12-31,26,0,2934,46-60
2575,Kenneth,Mitchell,47,M,Atlanta,Current,9029.19,2001-11-06,2023-03-31,1,2023-12-31,275,1,8090,46-60
2576,Charles,Nelson,40,F,Columbus,Savings,732.09,2008-12-27,2023-04-26,1,2023-12-31,249,1,5482,36-45
2577,Mary,Nguyen,62,OTHER,Fort Worth,Savings,8111.14,2016-07-10,2023-04-16,1,2023-12-31,259,1,2730,60+
2578,Anthony,Green,41,F,Mesa,Savings,3984.04,2000-06-29,2023-06-22,1,2023-12-31,192,1,8585,36-45
2579,David,Hall,37,M,Omaha,Savings,8585.89,2000-12-26,2023-12-11,1,2023-12-31,20,0,8405,36-45
2580,James,White,45,OTHER,San Francisco,Savings,8169.71,2006-10-07,2023-01-23,1,2023-12-31,342,1,6294,36-45
2581,William,Flores,36,OTHER,Omaha,Savings,2469.0,2017-04-22,2023-10-18,1,2023-12-31,74,0,2444,36-45
2582,Michael,Rivera,66,F,Memphis,Current,600.62,2019-06-16,2023-08-29,1,2023-12-31,124,1,1659,60+
2583,Daniel,Allen,30,M,Portland,Current,6985.66,2011-08-29,2023-04-06,1,2023-12-31,269,1,4507,26-35
2584,Sandra,Taylor,33,M,New York,Savings,2123.51,2005-01-29,2023-11-06,1,2023-12-31,55,0,6910,26-35
2585,Patricia,White,32,F,Fresno,Current,9312.02,2001-05-07,2023-05-05,1,2023-12-31,240,1,8273,26-35
2586,Karen,Torres,28,OTHER,Houston,Current,765.58,2005-01-03,2023-08-22,1,2023-12-31,131,1,6936,26-35
2587,Jennifer,Johnson,29,OTHER,Las Vegas,Current,3307.4,2019-03-23,2023-06-26,1,2023-12-31,188,1,1744,26-35
2588,Andrew,Young,39,OTHER,Nashville,Savings,225.23,2001-04-15,2023-03-11,1,2023-12-31,295,1,8295,36-45
2589,Lisa,White,42,F,Tucson,Savings,3238.49,2003-10-12,2023-07-25,1,2023-12-31,159,1,7385,36-45
2590,Kevin,Rodriguez,20,OTHER,San Antonio,Current,5458.46,2013-04-17,2023-08-21,1,2023-12-31,132,1,3910,<25
2591,Joseph,Brown,41,OTHER,New York,Current,6583.14,2007-03-17,2023-04-30,1,2023-12-31,245,1,6133,36-45
2592,Lisa,Taylor,42,F,Chicago,Current,7291.69,2009-02-12,2023-10-20,1,2023-12-31,72,0,5435,36-45
2593,Paul,Taylor,26,OTHER,Charlotte,Current,8351.16,2018-10-31,2023-04-29,1,2023-12-31,246,1,1887,26-35
2594,Carol,Roberts,45,F,Milwaukee,Current,1196.76,2009-01-06,2023-01-22,1,2023-12-31,343,1,5472,36-45
2595,Barbara,Mitchell,63,M,Indianapolis,Current,7642.54,2002-11-05,2023-09-06,1,2023-12-31,116,1,7726,60+
2596,Timothy,Robinson,47,M,Jacksonville,Savings,2855.85,2010-08-04,2023-07-31,1,2023-12-31,153,1,4897,46-60
2597,Ronald,Flores,24,F,Memphis,Current,1468.64,2007-07-28,2023-07-04,1,2023-12-31,180,1,6000,<25
2598,Carol,Hernandez,28,F,Philadelphia,Savings,2729.99,2001-09-03,2023-11-23,1,2023-12-31,38,0,8154,26-35
2599,Donna,Lee,27,F,Memphis,Current,8594.13,2019-06-12,2023-07-07,1,2023-12-31,177,1,1663,26-35
2600,Karen,Lee,20,OTHER,San Francisco,Current,6311.18,2018-05-07,2023-07-02,1,2023-12-31,182,1,2064,<25
2601,Brian,Moore,36,OTHER,Washington,Current,6014.08,2011-02-23,2023-02-10,1,2023-12-31,324,1,4694,36-45
2602,Andrew,Lewis,19,F,Las Vegas,Savings,5887.91,2022-09-15,2023-01-28,1,2023-12-31,337,1,472,<25
2603,Ashley,White,34,F,San Francisco,Savings,4145.41,2008-07-11,2023-10-14,1,2023-12-31,78,0,5651,26-35
2604,Nancy,Martinez,46,OTHER,Nashville,Current,4228.35,2004-05-09,2023-01-21,1,2023-12-31,344,1,7175,46-60
2605,Carol,Hall,19,OTHER,Austin,Savings,1568.41,2020-10-07,2023-03-15,1,2023-12-31,291,1,1180,<25
2606,Ashley,Taylor,33,F,San Antonio,Savings,3392.87,2006-06-26,2023-11-03,1,2023-12-31,58,0,6397,26-35
2607,Susan,Moore,66,OTHER,Colorado Springs,Savings,5169.12,2012-05-05,2023-02-05,1,2023-12-31,329,1,4257,60+
2608,Jennifer,Adams,27,OTHER,Phoenix,Current,6099.58,2005-01-24,2023-01-19,1,2023-12-31,346,1,6915,26-35
2609,Michael,Mitchell,21,M,Nashville,Current,809.22,2018-11-15,2023-09-19,1,2023-12-31,103,1,1872,<25
2610,Jessica,Martin,60,F,Seattle,Current,3404.72,2001-03-20,2023-06-25,1,2023-12-31,189,1,8321,46-60
2611,John,Torres,43,F,Sacramento,Savings,3460.27,2005-01-28,2023-01-15,1,2023-12-31,350,1,6911,36-45
2612,Susan,Hall,66,OTHER,Oklahoma City,Savings,5199.19,2004-08-16,2023-04-20,1,2023-12-31,255,1,7076,60+
2613,David,Moore,41,M,Charlotte,Current,7129.34,2001-12-17,2023-04-19,1,2023-12-31,256,1,8049,36-45
2614,Joseph,Taylor,29,F,Phoenix,Current,6388.8,2014-10-01,2023-05-04,1,2023-12-31,241,1,3378,26-35
2615,Charles,Rodriguez,38,F,San Jose,Savings,5751.76,2021-01-31,2023-11-01,1,2023-12-31,60,0,1064,36-45
2616,Andrew,Wilson,59,OTHER,Fort Worth,Current,2985.04,2012-01-25,2023-01-18,1,2023-12-31,347,1,4358,46-60
2617,Mary,Carter,33,F,Nashville,Current,8406.66,2011-03-25,2023-03-25,1,2023-12-31,281,1,4664,26-35
2618,Anthony,Lewis,53,OTHER,Atlanta,Current,7874.4,2007-02-08,2023-07-12,1,2023-12-31,172,1,6170,46-60
2619,Mary,Walker,52,M,Philadelphia,Current,1917.77,2015-12-06,2023-07-07,1,2023-12-31,177,1,2947,46-60
2620,Andrew,Brown,26,M,San Antonio,Savings,6585.8,2007-03-03,2023-06-13,1,2023-12-31,201,1,6147,26-35
2621,Karen,Moore,23,F,Detroit,Current,9075.88,2009-09-21,2023-07-29,1,2023-12-31,155,1,5214,<25
2622,Susan,Martin,61,OTHER,San Diego,Current,4412.45,2021-11-13,2023-01-20,1,2023-12-31,345,1,778,60+
2623,Sarah,Campbell,18,M,Dallas,Savings,9255.22,2000-04-29,2023-09-08,1,2023-12-31,114,1,8646,<25
2624,Karen,Nelson,31,F,Portland,Savings,317.44,2013-11-07,2023-04-23,1,2023-12-31,252,1,3706,26-35
2625,Elizabeth,Baker,41,F,Houston,Current,5210.78,2002-05-24,2023-11-13,1,2023-12-31,48,0,7891,36-45
2626,Matthew,Rodriguez,27,F,Nashville,Current,2637.07,2008-03-13,2023-12-23,1,2023-12-31,8,0,5771,26-35
2627,Mary,Gonzalez,35,OTHER,Milwaukee,Savings,2695.36,2016-05-20,2023-11-11,1,2023-12-31,50,0,2781,26-35
2628,Matthew,Anderson,62,OTHER,Nashville,Current,8787.72,2009-12-30,2023-05-30,1,2023-12-31,215,1,5114,60+
2629,Steven,Clark,26,M,Omaha,Savings,3183.84,2015-11-03,2023-11-20,1,2023-12-31,41,0,2980,26-35
2630,Margaret,Anderson,44,OTHER,Boston,Current,330.98,2003-08-13,2023-09-17,1,2023-12-31,105,1,7445,36-45
2631,Donald,Ramirez,36,OTHER,Colorado Springs,Current,5442.92,2011-01-03,2023-03-24,1,2023-12-31,282,1,4745,36-45
2632,Susan,Torres,53,F,Charlotte,Current,9711.54,2007-04-29,2023-11-10,1,2023-12-31,51,0,6090,46-60
2633,James,Jackson,20,F,Sacramento,Current,883.05,2007-04-15,2023-02-27,1,2023-12-31,307,1,6104,<25
2634,Melissa,Sanchez,55,M,Atlanta,Current,2934.37,2015-03-19,2023-02-23,1,2023-12-31,311,1,3209,46-60
2635,Jessica,Sanchez,26,F,Louisville,Current,4748.08,2020-11-30,2023-01-28,1,2023-12-31,337,1,1126,26-35
2636,Melissa,Harris,27,F,Columbus,Savings,8321.75,2000-10-01,2023-12-27,1,2023-12-31,4,0,8491,26-35
2637,Michael,Sanchez,26,F,Houston,Savings,2762.06,2008-08-02,2023-07-24,1,2023-12-31,160,1,5629,26-35
2638,Andrew,Sanchez,34,OTHER,Oklahoma City,Current,3502.48,2000-03-09,2023-02-26,1,2023-12-31,308,1,8697,26-35
2639,Kenneth,Rivera,59,F,Fresno,Savings,3906.5,2007-08-06,2023-03-05,1,2023-12-31,301,1,5991,46-60
2640,Jennifer,Ramirez,55,M,Fort Worth,Savings,3858.38,2012-01-22,2023-04-02,1,2023-12-31,273,1,4361,46-60
2641,Matthew,Carter,65,M,Tucson,Savings,2083.42,2006-01-03,2023-10-13,1,2023-12-31,79,0,6571,60+
2642,Richard,Moore,66,F,Las Vegas,Current,9165.09,2011-09-11,2023-12-08,1,2023-12-31,23,0,4494,60+
2643,Kimberly,Young,60,F,Oklahoma City,Savings,7949.81,2009-04-30,2023-01-23,1,2023-12-31,342,1,5358,46-60
2644,Linda,Williams,37,M,Phoenix,Savings,9758.86,2018-10-09,2023-01-18,1,2023-12-31,347,1,1909,36-45
2645,Charles,Johnson,24,OTHER,Kansas City,Savings,3772.84,2015-10-07,2023-09-11,1,2023-12-31,111,1,3007,<25
2646,Kimberly,Allen,21,F,Baltimore,Current,548.42,2003-03-30,2023-03-22,1,2023-12-31,284,1,7581,<25
2647,Patricia,Adams,27,M,Las Vegas,Current,1243.46,2000-08-17,2023-07-01,1,2023-12-31,183,1,8536,26-35
2648,Matthew,Jackson,38,OTHER,Omaha,Savings,3639.09,2019-06-08,2023-12-17,1,2023-12-31,14,0,1667,36-45
2649,Joseph,Taylor,31,M,San Antonio,Current,9119.53,2015-09-08,2023-05-16,1,2023-12-31,229,1,3036,26-35
2650,Patricia,Baker,42,OTHER,Mesa,Current,9812.74,2010-11-28,2023-04-17,1,2023-12-31,258,1,4781,36-45
2651,Brian,Allen,34,M,Kansas City,Current,8237.77,2010-05-16,2023-05-14,1,2023-12-31,231,1,4977,26-35
2652,Barbara,Lopez,45,M,Indianapolis,Current,2460.41,2016-04-01,2023-07-19,1,2023-12-31,165,1,2830,36-45
2653,Emily,Carter,31,OTHER,Charlotte,Savings,6631.02,2005-05-08,2023-09-11,1,2023-12-31,111,1,6811,26-35
2654,Emily,Williams,69,F,El Paso,Current,6006.41,2002-11-22,2023-10-23,1,2023-12-31,69,0,7709,60+
2655,Betty,Nelson,30,M,Fort Worth,Savings,8250.2,2007-03-25,2023-06-28,1,2023-12-31,186,1,6125,26-35
2656,Richard,Carter,51,F,Memphis,Savings,5146.52,2007-12-24,2023-02-16,1,2023-12-31,318,1,5851,46-60
2657,Donald,Sanchez,58,M,Charlotte,Current,3249.49,2009-09-01,2023-08-11,1,2023-12-31,142,1,5234,46-60
2658,Susan,Wright,20,OTHER,Memphis,Current,290.85,2001-05-28,2023-04-25,1,2023-12-31,250,1,8252,<25
2659,Sarah,Davis,21,F,Nashville,Current,7970.76,2012-02-14,2023-11-22,1,2023-12-31,39,0,4338,<25
2660,Karen,Scott,61,OTHER,Charlotte,Savings,5349.46,2001-06-16,2023-07-15,1,2023-12-31,169,1,8233,60+
2661,Mark,Miller,32,OTHER,Columbus,Current,5388.46,2010-10-01,2023-09-06,1,2023-12-31,116,1,4839,26-35
2662,Jennifer,Rivera,37,F,Indianapolis,Current,9574.92,2007-12-21,2023-08-14,1,2023-12-31,139,1,5854,36-45
2663,Emily,Rivera,25,F,Charlotte,Current,4913.65,2008-12-12,2023-10-10,1,2023-12-31,82,0,5497,<25
2664,Mark,Scott,67,F,Houston,Savings,3226.43,2003-07-01,2023-02-23,1,2023-12-31,311,1,7488,60+
2665,Kevin,Thomas,22,OTHER,Portland,Current,3464.4,2002-05-16,2023-05-22,1,2023-12-31,223,1,7899,<25
2666,Mary,White,19,OTHER,El Paso,Savings,216.29,2021-09-16,2023-08-21,1,2023-12-31,132,1,836,<25
2667,Daniel,Smith,45,OTHER,Memphis,Current,1311.28,2015-08-24,2023-05-30,1,2023-12-31,215,1,3051,36-45
2668,Christopher,Carter,39,F,Dallas,Current,533.71,2017-11-25,2023-07-16,1,2023-12-31,168,1,2227,36-45
2669,Donald,Harris,26,M,San Antonio,Current,2508.28,2015-11-18,2023-02-25,1,2023-12-31,309,1,2965,26-35
2670,Robert,Martinez,45,F,Houston,Current,740.06,2014-01-30,2023-12-30,1,2023-12-31,1,0,3622,36-45
2671,Christopher,Thomas,63,M,Phoenix,Savings,3378.05,2005-11-26,2023-07-29,1,2023-12-31,155,1,6609,60+
2672,Kimberly,Thomas,18,OTHER,Phoenix,Savings,1348.68,2019-01-01,2023-11-12,1,2023-12-31,49,0,1825,<25
2673,Elizabeth,Davis,69,M,Austin,Savings,9187.4,2005-08-11,2023-02-20,1,2023-12-31,314,1,6716,60+
2674,Matthew,Lewis,53,F,Louisville,Savings,9390.0,2007-09-14,2023-05-08,1,2023-12-31,237,1,5952,46-60
2675,Mary,Hill,66,F,Indianapolis,Current,6074.22,2003-02-08,2023-09-14,1,2023-12-31,108,1,7631,60+
2676,William,Ramirez,59,F,Baltimore,Savings,8074.33,2021-03-24,2023-01-12,1,2023-12-31,353,1,1012,46-60
2677,Stephanie,Garcia,19,M,Houston,Current,6804.39,2017-01-10,2023-01-24,1,2023-12-31,341,1,2546,<25
2678,Donald,Thomas,55,F,Los Angeles,Savings,8129.98,2005-05-30,2023-05-06,1,2023-12-31,239,1,6789,46-60
2679,Joseph,Martin,43,M,Chicago,Savings,6434.09,2008-04-01,2023-11-27,1,2023-12-31,34,0,5752,36-45
2680,David,Thomas,48,OTHER,Nashville,Current,4358.92,2013-08-23,2023-06-20,1,2023-12-31,194,1,3782,46-60
2681,Daniel,Miller,68,M,Philadelphia,Current,8750.17,2017-10-12,2023-04-15,1,2023-12-31,260,1,2271,60+
2682,Christopher,Green,58,OTHER,Seattle,Current,4436.86,2016-03-17,2023-08-09,1,2023-12-31,144,1,2845,46-60
2683,David,Wilson,68,M,Phoenix,Savings,4022.5,2006-06-27,2023-02-26,1,2023-12-31,308,1,6396,60+
2684,Andrew,Nelson,36,OTHER,Dallas,Savings,6281.39,2000-07-25,2023-05-29,1,2023-12-31,216,1,8559,36-45
2685,Charles,Sanchez,48,F,Oklahoma City,Current,9385.52,2011-05-23,2023-02-09,1,2023-12-31,325,1,4605,46-60
2686,David,Sanchez,26,M,Louisville,Savings,4477.81,2017-12-16,2023-02-02,1,2023-12-31,332,1,2206,26-35
2687,Betty,Wilson,20,OTHER,Detroit,Current,5791.95,2002-10-19,2023-06-10,1,2023-12-31,204,1,7743,<25
2688,Melissa,Miller,55,F,Seattle,Current,4974.09,2021-04-05,2023-04-18,1,2023-12-31,257,1,1000,46-60
2689,John,Allen,23,F,Denver,Current,9106.36,2006-11-29,2023-03-06,1,2023-12-31,300,1,6241,<25
2690,Jessica,Sanchez,66,OTHER,Chicago,Savings,6799.78,2012-05-24,2023-03-17,1,2023-12-31,289,1,4238,60+
2691,Jessica,Hall,62,OTHER,Dallas,Current,4253.93,2012-01-06,2023-02-15,1,2023-12-31,319,1,4377,60+
2692,Steven,Martin,62,M,Mesa,Current,6108.34,2017-06-20,2023-12-30,1,2023-12-31,1,0,2385,60+
2693,Patricia,Williams,24,OTHER,Milwaukee,Current,1644.99,2018-08-02,2023-08-23,1,2023-12-31,130,1,1977,<25
2694,Patricia,Brown,58,OTHER,San Francisco,Savings,3485.24,2005-01-15,2023-04-24,1,2023-12-31,251,1,6924,46-60
2695,Joshua,Sanchez,42,F,El Paso,Savings,7388.19,2016-01-02,2023-11-04,1,2023-12-31,57,0,2920,36-45
2696,Michelle,Hernandez,42,OTHER,Fresno,Current,5667.7,2022-01-01,2023-05-04,1,2023-12-31,241,1,729,36-45
2697,Thomas,Johnson,67,OTHER,Phoenix,Savings,3211.3,2017-12-22,2023-10-13,1,2023-12-31,79,0,2200,60+
2698,Paul,Wilson,18,OTHER,Charlotte,Savings,3686.75,2012-05-22,2023-05-23,1,2023-12-31,222,1,4240,<25
2699,Joshua,Baker,39,F,Chicago,Savings,8116.85,2012-03-07,2023-05-17,1,2023-12-31,228,1,4316,36-45
2700,Mark,Robinson,37,F,Denver,Savings,5454.74,2012-01-06,2023-09-04,1,2023-12-31,118,1,4377,36-45
2701,Margaret,Carter,30,F,Louisville,Savings,2463.68,2007-10-13,2023-10-15,1,2023-12-31,77,0,5923,26-35
2702,Donna,Lopez,57,F,Chicago,Savings,3038.45,2015-02-23,2023-03-13,1,2023-12-31,293,1,3233,46-60
2703,Joshua,Sanchez,38,M,Kansas City,Savings,4732.05,2012-04-03,2023-10-10,1,2023-12-31,82,0,4289,36-45
2704,Stephanie,Baker,40,F,Houston,Current,7652.09,2014-07-25,2023-02-11,1,2023-12-31,323,1,3446,36-45
2705,Paul,Allen,58,F,Las Vegas,Savings,9974.66,2000-08-12,2023-09-21,1,2023-12-31,101,1,8541,46-60
2706,Andrew,Gonzalez,50,M,Milwaukee,Current,1939.03,2013-01-18,2023-08-09,1,2023-12-31,144,1,3999,46-60
2707,John,Wilson,26,M,Austin,Current,7573.8,2014-10-27,2023-09-24,1,2023-12-31,98,1,3352,26-35
2708,Anthony,White,46,M,Atlanta,Savings,6210.47,2007-04-09,2023-08-31,1,2023-12-31,122,1,6110,46-60
2709,Betty,King,69,OTHER,New York,Current,5358.81,2014-10-15,2023-02-13,1,2023-12-31,321,1,3364,60+
2710,Lisa,Baker,49,F,Dallas,Current,9667.92,2008-02-25,2023-10-16,1,2023-12-31,76,0,5788,46-60
2711,Susan,Sanchez,28,OTHER,San Francisco,Current,3295.26,2002-03-11,2023-03-08,1,2023-12-31,298,1,7965,26-35
2712,John,Lee,69,M,New York,Current,1852.08,2006-11-17,2023-11-07,1,2023-12-31,54,0,6253,60+
2713,Paul,Ramirez,53,M,Chicago,Savings,8788.21,2002-09-19,2023-09-26,1,2023-12-31,96,1,7773,46-60
2714,Lisa,Mitchell,46,M,Detroit,Savings,780.02,2017-02-16,2023-02-05,1,2023-12-31,329,1,2509,46-60
2715,Robert,Scott,65,M,Milwaukee,Current,8189.48,2020-06-28,2023-03-28,1,2023-12-31,278,1,1281,60+
2716,Mary,Flores,48,OTHER,Detroit,Current,5933.44,2005-07-18,2023-01-26,1,2023-12-31,339,1,6740,46-60
2717,Anthony,Johnson,31,M,El Paso,Current,1723.64,2004-11-09,2023-10-21,1,2023-12-31,71,0,6991,26-35
2718,Charles,Adams,69,F,Baltimore,Savings,2350.89,2013-01-29,2023-04-10,1,2023-12-31,265,1,3988,60+
2719,Donna,Rodriguez,67,F,Jacksonville,Current,1642.82,2008-11-30,2023-05-31,1,2023-12-31,214,1,5509,60+
2720,Joseph,Thompson,42,F,San Diego,Savings,7211.55,2005-12-22,2023-05-16,1,2023-12-31,229,1,6583,36-45
2721,Charles,Anderson,43,OTHER,Boston,Savings,1558.38,2011-05-15,2023-09-27,1,2023-12-31,95,1,4613,36-45
2722,Elizabeth,Gonzalez,39,M,Washington,Current,6845.57,2013-09-11,2023-10-07,1,2023-12-31,85,0,3763,36-45
2723,Daniel,Thompson,26,OTHER,Charlotte,Current,1368.69,2016-07-23,2023-04-11,1,2023-12-31,264,1,2717,26-35
2724,Joshua,Taylor,50,F,Jacksonville,Savings,8042.44,2001-11-24,2023-06-02,1,2023-12-31,212,1,8072,46-60
2725,Robert,Mitchell,40,M,Oklahoma City,Current,9202.96,2021-09-27,2023-04-28,1,2023-12-31,247,1,825,36-45
2726,James,Johnson,52,OTHER,El Paso,Current,5637.19,2019-08-30,2023-08-27,1,2023-12-31,126,1,1584,46-60
2727,Richard,Martin,37,M,New York,Current,9665.22,2008-01-25,2023-01-17,1,2023-12-31,348,1,5819,36-45
2728,Charles,Martin,50,M,Los Angeles,Savings,3964.76,2002-10-20,2023-05-12,1,2023-12-31,233,1,7742,46-60
2729,Sandra,Rivera,52,OTHER,Denver,Current,2521.56,2022-07-02,2023-09-08,1,2023-12-31,114,1,547,46-60
2730,Stephanie,Williams,63,F,Columbus,Savings,1855.24,2002-02-10,2023-03-26,1,2023-12-31,280,1,7994,60+
2731,Brian,Lopez,47,OTHER,San Diego,Current,4841.74,2015-01-25,2023-07-31,1,2023-12-31,153,1,3262,46-60
